vehicle_id,depart_time,arrive_time,travel_time,is_controlled_vehicle,is_teleported_vehicle
bike3612,27340.0,,,False,False
veh16544,27345.0,,,False,False
veh16549,27350.0,27465.0,115.0,False,False
veh16554,27355.0,,,False,False
truck4318,27355.0,,,False,False
veh16559,27360.0,27765.0,405.0,False,False
veh16564,27365.0,,,False,False
bike3619,27365.0,28195.0,830.0,False,False
veh16569,27370.0,27705.0,335.0,False,False
truck4323,27370.0,,,False,False
veh16574,27375.0,,,False,False
veh16579,27380.0,,,False,False
veh16584,27385.0,,,False,False
truck4328,27385.0,,,False,False
veh16589,27390.0,27885.0,495.0,False,False
veh16594,27395.0,,,False,False
veh16599,27400.0,27770.0,370.0,False,False
truck4333,27400.0,,,False,False
veh16609,27410.0,,,False,False
veh16577,27415.0,,,True,False
bike3633,27415.0,28450.0,1035.0,False,False
truck4338,27415.0,,,False,False
veh16618,27420.0,,,False,False
veh16619,27420.0,28305.0,885.0,False,False
veh16624,27425.0,,,True,False
veh16629,27430.0,,,False,False
truck4343,27430.0,28730.0,1300.0,False,False
bike3637,27430.0,,,True,False
veh16630,27435.0,28110.0,675.0,False,False
veh16634,27435.0,,,False,False
veh16639,27440.0,,,True,False
bike3640,27440.0,,,False,False
veh16641,27445.0,,,False,False
veh16644,27445.0,,,False,False
truck4348,27445.0,,,True,False
veh16649,27450.0,,,False,False
veh16654,27455.0,,,True,False
veh16659,27460.0,,,False,False
truck4353,27460.0,28230.0,770.0,False,False
veh16664,27465.0,,,False,False
bike3647,27465.0,,,False,False
veh16669,27470.0,,,False,False
veh16674,27475.0,,,False,False
truck4358,27475.0,28430.0,955.0,False,False
veh16679,27480.0,,,False,False
bike3651,27480.0,,,False,False
veh16686,27490.0,,,False,False
veh16689,27490.0,,,False,False
bike3654,27490.0,,,False,False
veh16694,27495.0,,,False,False
veh16699,27500.0,,,False,False
veh16704,27505.0,,,False,False
truck4368,27505.0,,,False,False
moto264,27505.0,,,False,False
