vehicle_id,depart_time,arrive_time,travel_time,is_controlled_vehicle,is_teleported_vehicle
veh14523,25324.0,25714.0,390.0,False,False
truck3641,25324.0,25906.0,582.0,False,False
veh14524,25325.0,28692.0,3367.0,False,False
veh14525,25326.0,25741.0,415.0,True,False
veh14526,25327.0,26394.0,1067.0,False,False
truck3642,25327.0,25731.0,404.0,True,False
bike3050,25327.0,26011.0,684.0,False,False
veh14527,25328.0,25504.0,176.0,False,False
veh14528,25329.0,25813.0,484.0,True,False
veh14529,25330.0,25935.0,605.0,False,False
truck3643,25330.0,26376.0,1046.0,False,False
bike3051,25330.0,25743.0,413.0,False,False
veh14530,25331.0,26067.0,736.0,False,False
veh14531,25332.0,26701.0,1369.0,True,False
veh14532,25333.0,26017.0,684.0,False,False
veh14533,25334.0,25592.0,258.0,False,False
veh14534,25335.0,25761.0,426.0,False,False
veh14535,25336.0,25723.0,387.0,False,False
truck3645,25336.0,25745.0,409.0,False,False
veh14536,25337.0,26053.0,716.0,False,False
veh14537,25338.0,26018.0,680.0,False,False
bike3053,25338.0,25572.0,234.0,False,False
veh14538,25339.0,26404.0,1065.0,False,True
truck3646,25339.0,25654.0,315.0,False,False
veh14539,25340.0,25528.0,188.0,False,False
bike3054,25341.0,26398.0,1057.0,True,True
veh14541,25342.0,25553.0,211.0,True,False
truck3647,25342.0,25823.0,481.0,False,False
veh14542,25343.0,25877.0,534.0,False,False
veh14543,25344.0,25899.0,555.0,False,False
veh14544,25345.0,26024.0,679.0,False,False
truck3648,25345.0,26353.0,1008.0,False,False
bike3055,25345.0,26053.0,708.0,False,False
moto204,25345.0,26516.0,1171.0,False,False
veh14545,25346.0,25771.0,425.0,True,False
veh14546,25347.0,25721.0,374.0,False,False
veh14547,25348.0,26001.0,653.0,False,False
truck3649,25348.0,26687.0,1339.0,True,True
bike3056,25348.0,26342.0,994.0,False,False
veh14548,25349.0,27382.0,2033.0,False,True
veh14549,25350.0,25813.0,463.0,False,False
veh14550,25351.0,25625.0,274.0,False,False
truck3650,25351.0,25407.0,56.0,False,False
veh14551,25352.0,25513.0,161.0,False,False
bike3057,25352.0,26540.0,1188.0,False,False
veh14552,25353.0,26980.0,1627.0,False,False
veh14553,25354.0,26052.0,698.0,False,False
truck3651,25354.0,27149.0,1795.0,False,True
veh14554,25355.0,26144.0,789.0,True,False
veh14555,25356.0,26317.0,961.0,True,False
bike3058,25356.0,27448.0,2092.0,False,False
veh14556,25357.0,26569.0,1212.0,False,False
truck3652,25357.0,25814.0,457.0,False,False
veh14557,25358.0,25776.0,418.0,False,False
veh14558,25359.0,25612.0,253.0,False,False
bike3059,25359.0,28773.0,3414.0,False,False
veh14559,25360.0,25456.0,96.0,False,False
truck3653,25360.0,25899.0,539.0,False,False
veh14560,25361.0,26182.0,821.0,False,False
veh14562,25363.0,25660.0,297.0,False,False
truck3654,25363.0,25962.0,599.0,False,False
bike3060,25363.0,25977.0,614.0,True,False
veh14563,25364.0,26047.0,683.0,False,False
veh14565,25366.0,26138.0,772.0,False,False
truck3655,25366.0,26183.0,817.0,False,False
bike3061,25366.0,26404.0,1038.0,True,False
