vehicle_id,depart_time,arrive_time,travel_time,is_controlled_vehicle,is_teleported_vehicle
truck3724,25575.0,25950.0,375.0,False,False
veh14774,25575.0,26016.0,441.0,False,False
veh14775,25576.0,25820.0,244.0,True,False
truck3725,25576.0,25906.0,330.0,False,False
veh14776,25577.0,26345.0,768.0,False,False
bike3119,25578.0,26397.0,819.0,False,False
veh14778,25579.0,26539.0,960.0,False,False
truck3726,25579.0,26142.0,563.0,False,False
veh14780,25581.0,27266.0,1685.0,False,False
bike3121,25581.0,25970.0,389.0,False,False
veh14781,25582.0,26096.0,514.0,False,False
veh14782,25583.0,26026.0,443.0,False,False
veh14783,25584.0,27813.0,2229.0,False,True
truck3727,25585.0,27272.0,1687.0,False,False
veh14784,25585.0,26301.0,716.0,True,False
truck3728,25585.0,25946.0,361.0,False,False
veh14785,25586.0,26406.0,820.0,False,False
veh14787,25588.0,25823.0,235.0,False,False
