vehicle_id,depart_time,arrive_time,waiting_time,is_controlled_vehicle,is_teleported_vehicle
bike3893,,,0.0,False,False
veh17547,,,587.0,True,False
veh17548,,,63.0,False,False
bike3895,,,115.0,False,False
truck4650,,,63.0,False,False
truck4651,,,661.0,False,False
veh17524,,,370.0,True,False
veh17552,,,83.0,False,False
veh17553,,,458.0,True,False
bike3896,,,67.0,False,False
truck4652,,,151.0,False,False
veh17556,,,414.0,False,False
veh17557,,,77.0,False,False
veh17558,,,39.0,False,False
bike3897,,,382.0,False,False
bike3898,,,33.0,False,False
bike3899,,,375.0,False,False
truck4655,,,316.0,True,False
truck4656,,,754.0,False,False
veh17565,,,199.0,False,False
veh17566,,,726.0,False,False
veh17568,,,466.0,False,False
4-203-1004-27000.0,,,118.0,False,False
9-18-1009-28380.0,,,69.0,False,False
bike3900,,,173.0,True,False
truck4657,,,668.0,False,False
veh17570,,,869.0,True,False
veh17571,,,759.0,True,False
bike3901,,,0.0,False,False
truck4659,,,33.0,False,False
veh17575,,,156.0,False,False
veh17576,,,643.0,True,False
veh17577,,,71.0,False,False
veh17578,,,856.0,False,False
truck4661,,,115.0,False,False
veh17580,,,8.0,False,False
veh17581,,,512.0,False,False
veh17582,,,347.0,True,False
veh17583,,,151.0,False,False
bike3904,,,0.0,True,False
veh17586,,,98.0,False,False
veh17587,,,174.0,False,False
bike3906,,,146.0,False,False
truck4664,,,575.0,True,False
veh17590,,,704.0,False,False
veh17592,,,169.0,False,False
veh17593,,,37.0,False,False
bike3907,,,9.0,False,False
truck4665,,,260.0,False,False
truck4666,,,764.0,True,False
veh17595,,,363.0,True,False
veh17596,,,31.0,False,False
veh17597,,,450.0,True,False
veh17598,,,649.0,False,False
bike3909,,,64.0,False,False
truck4667,,,12.0,False,False
veh17572,,,664.0,True,False
veh17600,,,38.0,False,False
veh17601,,,21.0,False,False
veh17602,,,217.0,False,False
veh17603,,,185.0,True,False
bike3910,,,4.0,False,False
truck4669,,,232.0,True,False
veh17605,,,138.0,True,False
veh17608,,,135.0,True,False
bike3911,,,82.0,False,False
truck4671,,,151.0,False,False
veh17612,,,282.0,True,False
truck4672,,,257.0,False,False
veh17616,,,16.0,False,False
veh17617,,,300.0,False,False
veh17618,,,681.0,True,False
bike3914,,,126.0,False,False
truck4674,,,0.0,False,False
veh17609,,,659.0,True,False
veh17615,,,17.0,False,False
veh17621,,,199.0,False,False
veh17622,,,18.0,False,False
veh17623,,,66.0,False,False
bike3916,,,461.0,False,False
truck4675,,,173.0,False,False
truck4676,,,84.0,False,False
veh17625,,,189.0,False,False
veh17627,,,579.0,True,False
truck4677,,,40.0,False,False
veh17630,,,55.0,False,False
bike3918,,,83.0,True,False
truck4679,,,207.0,True,False
veh17636,,,613.0,True,False
veh17638,,,109.0,False,False
moto290,,,419.0,False,False
truck4680,,,142.0,False,False
truck4681,,,397.0,False,False
veh17643,,,14.0,False,False
bike3921,,,49.0,False,False
truck4682,,,393.0,True,False
veh17645,,,33.0,False,False
veh17648,,,238.0,False,False
veh17650,,,4.0,False,False
veh17651,,,171.0,True,False
veh17652,,,564.0,True,False
veh17653,,,587.0,True,False
bike3924,,,68.0,False,False
truck4685,,,42.0,False,False
truck4686,,,31.0,False,False
veh17637,,,73.0,False,False
veh17656,,,766.0,True,False
veh17660,,,178.0,False,False
veh17661,,,89.0,True,False
veh17662,,,13.0,False,False
veh17663,,,667.0,True,False
bike3927,,,45.0,False,False
truck4689,,,494.0,True,False
veh17666,,,402.0,True,False
veh17667,,,213.0,False,False
bike3928,,,297.0,False,False
truck4691,,,527.0,False,False
veh17670,,,136.0,False,False
veh17671,,,50.0,False,False
veh17672,,,31.0,False,False
veh17673,,,188.0,False,False
bike3929,,,92.0,False,False
bike3930,,,89.0,False,False
truck4692,,,496.0,False,False
veh17675,,,3.0,False,False
veh17677,,,531.0,False,False
veh17678,,,95.0,False,False
bike3931,,,442.0,False,False
truck4694,,,37.0,False,False
veh17680,,,167.0,False,False
bike3932,,,106.0,False,False
truck4695,,,177.0,True,False
truck4696,,,139.0,False,False
veh17679,,,619.0,True,False
veh17686,,,403.0,False,False
veh17687,,,55.0,False,False
1-1-1-27420.0,,,219.0,True,False
60-2-1060-27900.0,,,289.0,True,False
bike3934,,,0.0,False,False
truck4697,,,207.0,False,False
veh17688,,,129.0,False,False
veh17691,,,157.0,False,False
veh17692,,,350.0,False,False
veh17693,,,372.0,True,False
bike3935,,,173.0,False,False
truck4699,,,121.0,False,False
veh17695,,,106.0,False,False
veh17696,,,0.0,False,False
veh17697,,,17.0,False,False
veh17698,,,341.0,False,False
bike3936,,,0.0,False,False
bike3937,,,10.0,False,False
truck4700,,,50.0,False,False
veh17700,,,500.0,False,False
veh17701,,,557.0,False,False
veh17702,,,750.0,False,False
bike3938,,,237.0,False,False
veh17705,,,474.0,False,False
veh17706,,,94.0,False,False
veh17707,,,377.0,True,False
bike3939,,,834.0,True,True
moto292,,,354.0,False,False
veh17711,,,472.0,False,False
veh17712,,,172.0,False,False
truck4705,,,423.0,False,False
truck4706,,,436.0,False,False
veh17715,,,160.0,False,False
veh17716,,,19.0,False,False
veh17717,,,379.0,False,False
veh17718,,,487.0,False,False
veh17720,,,62.0,False,False
veh17723,,,675.0,False,False
bike3943,,,125.0,False,False
bike3944,,,181.0,False,False
truck4709,,,352.0,False,False
veh17725,,,143.0,False,False
veh17726,,,78.0,True,False
veh17727,,,823.0,False,False
veh17728,,,469.0,False,False
bike3945,,,208.0,False,False
truck4710,,,548.0,False,False
truck4711,,,33.0,False,False
veh17730,,,243.0,False,False
veh17731,,,15.0,False,False
veh17732,,,767.0,False,False
bike3946,,,51.0,False,False
truck4712,,,58.0,False,False
veh17735,,,370.0,True,False
veh17737,,,96.0,False,False
veh17738,,,669.0,False,False
truck4714,,,768.0,False,False
veh17740,,,260.0,False,False
veh17742,,,422.0,True,False
veh17743,,,115.0,False,False
bike3949,,,613.0,False,False
moto293,,,160.0,False,False
truck4715,,,0.0,False,False
truck4716,,,58.0,False,False
veh17745,,,28.0,False,False
veh17747,,,300.0,False,False
veh17748,,,68.0,False,False
14-201-1014-27240.0,,,239.0,False,False
bike3950,,,108.0,False,False
bike3951,,,154.0,False,False
truck4717,,,48.0,False,False
veh17751,,,37.0,False,False
veh17752,,,104.0,False,False
2-2-1-27780.0,,,368.0,False,False
bike3952,,,401.0,False,False
truck4719,,,596.0,True,False
veh17755,,,475.0,False,False
veh17756,,,265.0,False,False
veh17757,,,335.0,True,False
bike3953,,,89.0,False,False
truck4720,,,320.0,False,False
truck4721,,,135.0,False,False
veh17760,,,105.0,False,False
veh17761,,,759.0,False,False
veh17762,,,0.0,False,False
veh17763,,,120.0,False,False
veh17765,,,0.0,False,False
veh17766,,,611.0,True,False
veh17767,,,795.0,False,False
veh17768,,,212.0,False,False
bike3956,,,59.0,False,False
truck4724,,,665.0,True,False
veh17770,,,86.0,False,False
veh17771,,,21.0,False,False
veh17772,,,445.0,False,False
veh17773,,,680.0,False,True
bike3957,,,154.0,False,False
bike3958,,,85.0,False,False
truck4725,,,15.0,False,False
veh17776,,,94.0,False,False
veh17778,,,420.0,True,False
bike3959,,,143.0,False,False
veh17781,,,132.0,False,False
veh17782,,,442.0,False,False
truck4729,,,172.0,False,False
veh17785,,,726.0,True,False
veh17786,,,467.0,True,False
veh17787,,,170.0,False,False
veh17788,,,165.0,False,False
truck4730,,,514.0,False,False
truck4731,,,548.0,False,False
veh17790,,,519.0,False,False
veh17791,,,705.0,False,False
veh17792,,,525.0,False,False
veh17793,,,248.0,False,False
veh17797,,,20.0,False,False
veh17798,,,202.0,False,False
bike3964,,,224.0,False,False
bike3965,,,28.0,False,False
truck4734,,,33.0,False,False
veh17802,,,52.0,False,False
veh17803,,,86.0,False,False
bike3966,,,220.0,False,False
truck4735,,,33.0,False,False
veh17805,,,234.0,False,False
veh17806,,,811.0,False,False
veh17807,,,154.0,False,False
veh17808,,,645.0,False,True
bike3967,,,423.0,False,False
truck4737,,,136.0,False,False
veh17810,,,95.0,False,False
veh17811,,,878.0,False,False
veh17812,,,468.0,False,True
veh17813,,,255.0,False,False
truck4739,,,0.0,False,False
veh17817,,,606.0,False,False
veh17818,,,91.0,False,False
bike3970,,,340.0,False,False
truck4740,,,293.0,False,False
truck4741,,,127.0,False,False
veh17703,,,198.0,False,False
veh17820,,,728.0,False,False
veh17821,,,257.0,False,False
truck4742,,,222.0,False,False
veh17825,,,41.0,True,False
veh17826,,,172.0,False,False
veh17828,,,178.0,False,False
bike3973,,,296.0,True,False
truck4744,,,627.0,False,False
veh17789,,,73.0,False,False
veh17831,,,630.0,False,False
veh17832,,,288.0,False,False
veh17833,,,156.0,False,False
bike3974,,,0.0,False,False
truck4746,,,210.0,False,False
veh17836,,,901.0,False,False
veh17837,,,861.0,False,False
veh17838,,,281.0,False,False
truck4747,,,148.0,True,False
veh17840,,,409.0,False,False
veh17841,,,63.0,False,False
veh17842,,,446.0,False,False
truck4749,,,93.0,False,False
veh17845,,,713.0,False,False
veh17847,,,102.0,False,False
veh17848,,,84.0,False,False
bike3978,,,33.0,False,False
truck4750,,,31.0,False,False
truck4751,,,113.0,False,False
veh17850,,,472.0,False,False
veh17851,,,0.0,False,False
veh17852,,,0.0,False,False
truck4752,,,730.0,False,False
veh17855,,,64.0,False,False
veh17856,,,76.0,False,False
veh17857,,,21.0,False,False
veh17858,,,514.0,False,False
bike3981,,,140.0,False,False
truck4754,,,1.0,False,False
veh17860,,,656.0,True,False
truck4755,,,124.0,False,False
truck4756,,,621.0,False,False
veh17865,,,0.0,False,False
veh17866,,,50.0,False,False
veh17867,,,590.0,False,False
veh17868,,,355.0,False,False
1-2-1-27780.0,,,335.0,True,False
4-204-1004-27540.0,,,135.0,False,False
6-305-1006-27420.0,,,277.0,True,False
65-1-1-28680.0,,,276.0,True,False
veh17869,,,286.0,False,False
veh17871,,,911.0,False,False
veh17872,,,25.0,False,False
truck4759,,,3.0,False,False
veh17875,,,304.0,False,False
veh17876,,,20.0,False,False
veh17877,,,108.0,False,False
veh17878,,,540.0,False,False
truck4760,,,151.0,False,False
truck4761,,,294.0,False,False
veh17870,,,541.0,False,False
veh17882,,,13.0,False,False
veh17883,,,124.0,False,False
bike3988,,,263.0,False,False
truck4762,,,353.0,False,False
veh17884,,,565.0,False,False
veh17886,,,51.0,False,False
bike3990,,,173.0,False,False
moto297,,,770.0,False,False
truck4764,,,99.0,False,False
veh17890,,,32.0,False,False
veh17891,,,1.0,False,False
veh17893,,,352.0,False,False
bike3991,,,13.0,False,False
truck4766,,,9.0,False,False
veh17892,,,424.0,False,False
veh17895,,,39.0,False,False
veh17896,,,29.0,False,False
veh17897,,,103.0,False,False
bike3992,,,428.0,False,False
truck4767,,,51.0,False,False
veh17901,,,414.0,False,False
veh17902,,,444.0,False,False
veh17903,,,266.0,False,False
bike3994,,,169.0,False,False
truck4769,,,221.0,False,False
veh17905,,,553.0,False,False
veh17906,,,29.0,False,False
veh17907,,,5.0,False,False
veh17908,,,112.0,False,False
bike3995,,,0.0,False,False
truck4770,,,81.0,False,False
truck4771,,,442.0,False,False
veh17910,,,425.0,False,False
veh17911,,,81.0,False,False
veh17912,,,20.0,False,False
veh17913,,,391.0,False,False
bike3997,,,120.0,False,False
truck4772,,,200.0,False,False
veh17915,,,336.0,False,False
veh17916,,,264.0,True,False
veh17917,,,89.0,True,False
veh17918,,,615.0,False,False
truck4774,,,251.0,False,False
veh17920,,,391.0,False,False
veh17921,,,393.0,False,False
veh17922,,,72.0,False,False
veh17923,,,619.0,False,False
bike3999,,,546.0,True,False
moto298,,,0.0,False,False
truck4776,,,384.0,False,False
veh17919,,,802.0,True,False
5-51-1005-26700.0,,,314.0,True,False
53-1-1-25980.0,,,643.0,False,False
7-201-1007-27540.0,,,179.0,True,False
veh17930,,,140.0,False,False
veh17931,,,87.0,False,False
veh17932,,,200.0,False,False
bike4002,,,198.0,False,False
truck4779,,,212.0,False,False
veh17935,,,627.0,True,False
veh17936,,,232.0,True,False
veh17938,,,839.0,False,False
bike4003,,,244.0,False,False
bike4004,,,279.0,False,False
truck4780,,,151.0,True,False
veh17940,,,71.0,False,False
veh17941,,,235.0,False,False
veh17942,,,271.0,False,False
veh17943,,,487.0,False,False
veh17945,,,414.0,False,True
veh17946,,,339.0,False,False
veh17948,,,99.0,False,False
veh17950,,,109.0,False,False
veh17951,,,0.0,False,False
veh17952,,,250.0,False,False
veh17953,,,352.0,False,False
bike4008,,,73.0,False,False
truck4785,,,68.0,False,False
veh17955,,,169.0,False,False
veh17956,,,684.0,False,False
veh17957,,,107.0,False,False
veh17958,,,286.0,False,False
veh17962,,,555.0,False,False
veh17963,,,473.0,False,False
bike4010,,,0.0,False,False
truck4789,,,39.0,False,False
veh17965,,,659.0,False,False
veh17966,,,334.0,False,False
veh17967,,,432.0,False,False
veh17968,,,133.0,False,False
bike4012,,,231.0,False,False
truck4791,,,520.0,False,False
veh17970,,,323.0,False,False
veh17971,,,547.0,False,False
veh17972,,,136.0,False,False
veh17973,,,222.0,False,False
bike4013,,,396.0,False,False
truck4792,,,0.0,False,False
veh17975,,,32.0,False,False
veh17976,,,160.0,False,False
veh17977,,,636.0,False,False
veh17978,,,552.0,False,False
bike4015,,,87.0,False,False
truck4794,,,37.0,False,False
veh17980,,,478.0,False,False
veh17981,,,767.0,True,False
veh17982,,,558.0,False,False
veh17983,,,414.0,True,False
truck4796,,,291.0,False,False
veh17985,,,199.0,False,False
veh17986,,,0.0,False,False
veh17988,,,396.0,True,False
2-1-1-28380.0,,,229.0,False,False
5-2-1005-24060.0,,,435.0,True,False
bike4017,,,185.0,False,False
bike4018,,,290.0,False,False
truck4797,,,859.0,False,False
veh17990,,,200.0,False,False
veh17991,,,96.0,True,False
veh17992,,,215.0,False,False
truck4799,,,140.0,False,False
veh17995,,,550.0,False,False
veh17996,,,20.0,True,False
veh17997,,,727.0,False,False
veh17998,,,244.0,False,False
truck4786,,,396.0,False,False
truck4800,,,0.0,False,False
truck4801,,,25.0,False,False
veh18000,,,136.0,False,False
veh18001,,,721.0,False,False
veh18002,,,219.0,False,False
bike4022,,,23.0,False,False
truck4802,,,86.0,False,False
veh18005,,,34.0,True,False
veh18006,,,8.0,False,False
veh18007,,,0.0,False,False
veh18008,,,237.0,False,False
bike4023,,,133.0,False,False
veh18010,,,111.0,False,False
veh18011,,,707.0,False,False
veh18012,,,404.0,False,False
veh18013,,,611.0,False,False
bike4024,,,153.0,False,False
bike4025,,,274.0,False,False
truck4805,,,245.0,False,False
truck4806,,,644.0,False,False
veh18015,,,702.0,False,False
veh18016,,,564.0,True,False
veh18017,,,644.0,False,False
veh18018,,,436.0,False,False
veh17900,,,330.0,True,False
veh18014,,,67.0,True,False
veh18020,,,88.0,False,False
veh18022,,,269.0,False,False
veh18023,,,512.0,False,False
truck4809,,,134.0,True,False
veh18025,,,31.0,False,False
veh18026,,,822.0,False,False
veh18027,,,377.0,True,False
veh18028,,,19.0,False,False
bike4029,,,99.0,True,False
truck4810,,,191.0,False,False
veh18029,,,446.0,False,False
veh18030,,,0.0,False,False
veh18031,,,748.0,False,False
veh18032,,,265.0,False,False
veh18033,,,811.0,False,False
bike4030,,,744.0,True,False
truck4812,,,82.0,False,False
veh18037,,,720.0,False,False
veh18038,,,243.0,False,False
bike4031,,,80.0,False,False
bike4032,,,50.0,False,False
veh18040,,,141.0,False,False
veh18041,,,53.0,False,False
truck4815,,,414.0,False,False
truck4816,,,32.0,False,False
veh18045,,,748.0,False,False
veh18046,,,688.0,False,False
veh18047,,,92.0,False,False
veh18048,,,29.0,False,False
109-2-1-28680.0,,,59.0,False,False
3-1-1003-27840.0,,,169.0,False,False
9-45-1-28860.0,,,161.0,False,False
truck4811,,,48.0,False,False
truck4817,,,295.0,False,False
veh18052,,,663.0,True,False
veh18053,,,239.0,False,False
truck4819,,,78.0,False,False
veh18056,,,108.0,False,False
veh18057,,,249.0,False,False
veh18058,,,341.0,False,False
truck4820,,,249.0,False,False
truck4821,,,197.0,False,False
veh18055,,,839.0,False,False
bike4038,,,728.0,False,False
truck4822,,,1.0,False,False
veh18065,,,206.0,False,False
veh18066,,,223.0,False,False
veh18067,,,357.0,False,False
veh18068,,,44.0,False,False
bike4040,,,142.0,False,False
truck4824,,,222.0,False,False
veh18060,,,3.0,False,False
veh18070,,,42.0,False,False
veh18072,,,754.0,False,False
veh18073,,,181.0,False,False
truck4825,,,36.0,False,False
truck4826,,,637.0,False,False
veh18077,,,800.0,False,False
veh18078,,,602.0,False,False
truck4827,,,225.0,False,False
veh18080,,,725.0,False,False
veh18081,,,504.0,False,False
veh18082,,,389.0,False,False
veh18083,,,674.0,True,False
moto302,,,537.0,False,False
truck4814,,,59.0,False,False
truck4829,,,203.0,False,False
veh18086,,,455.0,False,False
veh18087,,,150.0,False,False
veh18088,,,0.0,False,False
bike4045,,,0.0,False,False
truck4831,,,808.0,False,False
veh18090,,,5.0,False,False
veh18091,,,123.0,False,False
veh18093,,,60.0,False,False
bike4047,,,97.0,False,False
veh18064,,,790.0,False,False
veh18095,,,629.0,False,False
veh18096,,,8.0,False,False
veh18097,,,352.0,False,False
veh18098,,,245.0,False,False
bike4048,,,187.0,False,False
veh18102,,,360.0,True,False
veh18103,,,372.0,False,False
moto303,,,759.0,False,False
truck4836,,,801.0,False,False
veh18107,,,20.0,False,False
veh18108,,,730.0,True,False
250-402-1-28920.0,,,123.0,False,False
65-2-1-28920.0,,,361.0,True,False
7-2-1007-27840.0,,,386.0,True,False
truck4837,,,287.0,False,False
veh18101,,,57.0,False,False
veh18111,,,761.0,False,False
veh18112,,,116.0,False,False
veh18113,,,773.0,True,False
bike4052,,,31.0,True,False
truck4839,,,0.0,False,False
veh18117,,,681.0,False,False
veh18118,,,80.0,False,False
bike4054,,,38.0,False,False
truck4840,,,122.0,False,False
veh18122,,,6.0,False,False
bike4055,,,20.0,False,False
truck4842,,,48.0,True,False
veh18125,,,947.0,False,True
veh18126,,,791.0,False,False
veh18127,,,372.0,False,False
bike4057,,,124.0,False,False
truck4844,,,642.0,False,False
veh18130,,,109.0,False,False
veh18131,,,29.0,False,False
veh18132,,,13.0,False,False
veh18133,,,327.0,False,False
truck4845,,,446.0,True,False
truck4846,,,228.0,False,False
veh18135,,,434.0,False,False
veh18136,,,842.0,False,False
veh18137,,,311.0,False,False
veh18138,,,250.0,False,False
veh18141,,,899.0,False,False
veh18143,,,304.0,False,False
bike4061,,,327.0,False,False
truck4784,,,297.0,True,False
truck4849,,,816.0,False,False
veh18145,,,6.0,False,False
veh18146,,,6.0,False,False
veh18147,,,512.0,False,False
bike4062,,,210.0,False,False
truck4850,,,272.0,False,False
truck4851,,,175.0,False,False
veh18150,,,218.0,False,False
bike4064,,,398.0,False,False
truck4852,,,516.0,False,False
veh18155,,,56.0,False,False
veh18156,,,190.0,True,False
veh18157,,,240.0,False,False
veh18158,,,29.0,False,False
bike4065,,,0.0,False,False
veh18160,,,101.0,False,False
veh18161,,,380.0,False,False
veh18162,,,459.0,False,False
veh18163,,,104.0,False,False
bike4066,,,32.0,False,False
truck4855,,,587.0,False,False
truck4856,,,41.0,False,False
veh18124,,,387.0,False,False
veh18165,,,268.0,False,False
veh18166,,,885.0,False,False
veh18167,,,55.0,False,False
veh18168,,,659.0,False,False
6-202-1-28740.0,,,405.0,False,False
62-822-1-28680.0,,,799.0,False,False
bike4068,,,234.0,False,False
truck4857,,,34.0,False,False
veh18171,,,54.0,False,False
veh18172,,,230.0,False,False
veh18173,,,48.0,False,False
bike4069,,,159.0,False,False
veh18175,,,47.0,False,False
veh18176,,,320.0,False,False
veh18177,,,756.0,False,False
veh18178,,,94.0,False,False
4-11-1004-27600.0,,,130.0,False,False
bike4070,,,56.0,False,False
bike4071,,,7.0,False,False
moto305,,,374.0,False,False
truck4860,,,48.0,False,False
truck4861,,,591.0,False,False
veh18181,,,449.0,False,False
veh18182,,,182.0,False,False
veh18183,,,753.0,False,False
bike4072,,,266.0,True,False
truck4862,,,279.0,False,False
veh18185,,,621.0,False,False
veh18187,,,303.0,False,False
veh18188,,,559.0,False,False
truck4864,,,384.0,False,False
veh18192,,,128.0,False,False
bike4075,,,79.0,True,False
truck4865,,,459.0,False,False
veh18193,,,249.0,False,False
veh18195,,,0.0,False,False
veh18196,,,472.0,True,False
veh18198,,,351.0,False,False
veh18200,,,242.0,False,False
veh18202,,,929.0,False,False
veh18203,,,431.0,False,False
bike4077,,,211.0,False,False
bike4078,,,274.0,False,False
veh18205,,,260.0,False,False
veh18207,,,148.0,False,False
veh18208,,,380.0,False,False
bike4079,,,60.0,False,False
truck4870,,,96.0,False,False
veh18210,,,189.0,False,False
veh18211,,,684.0,False,False
veh18213,,,264.0,False,False
bike4080,,,61.0,False,False
moto306,,,194.0,False,False
truck4872,,,174.0,False,False
veh18215,,,37.0,False,False
veh18218,,,42.0,False,False
truck4874,,,679.0,False,False
veh18220,,,260.0,False,False
veh18221,,,878.0,True,False
veh18222,,,0.0,False,False
veh18223,,,467.0,False,False
bike4083,,,142.0,False,False
truck4876,,,317.0,False,False
veh18225,,,597.0,False,False
veh18226,,,286.0,False,False
veh18227,,,306.0,False,False
15-2-1015-29040.0,,,259.0,True,False
bike4084,,,216.0,True,False
bike4085,,,318.0,False,False
truck4877,,,14.0,False,False
veh18230,,,100.0,False,False
veh18233,,,596.0,False,False
veh18235,,,536.0,True,False
veh18236,,,125.0,False,False
veh18237,,,713.0,False,False
veh18238,,,520.0,False,False
bike4087,,,0.0,False,False
truck4881,,,675.0,False,False
veh18240,,,0.0,False,False
veh18241,,,517.0,False,False
veh18242,,,547.0,False,False
bike4089,,,12.0,False,False
truck4882,,,422.0,False,False
veh18246,,,621.0,False,False
moto307,,,747.0,False,False
truck4884,,,16.0,False,False
veh18250,,,238.0,False,False
veh18251,,,483.0,False,False
veh18252,,,97.0,False,False
veh18253,,,570.0,False,False
bike4091,,,70.0,True,False
bike4092,,,403.0,False,False
truck4885,,,206.0,False,False
truck4886,,,717.0,False,False
veh18256,,,592.0,False,False
veh18257,,,408.0,True,False
truck4887,,,672.0,False,False
veh18258,,,214.0,False,False
veh18260,,,603.0,False,False
veh18261,,,12.0,False,False
veh18262,,,476.0,False,False
veh18263,,,0.0,False,False
bike4094,,,330.0,False,False
truck4889,,,505.0,False,False
veh18255,,,13.0,False,False
veh18265,,,23.0,False,False
veh18266,,,83.0,False,False
veh18267,,,624.0,False,False
bike4096,,,80.0,False,False
veh18268,,,341.0,False,False
veh18272,,,0.0,False,False
truck4892,,,129.0,False,False
veh18275,,,73.0,False,False
veh18277,,,395.0,False,False
veh18278,,,65.0,True,False
truck4894,,,208.0,False,False
veh18280,,,545.0,False,False
veh18281,,,30.0,False,False
veh18282,,,109.0,False,False
veh18283,,,52.0,False,False
bike4100,,,0.0,False,False
truck4895,,,362.0,False,False
truck4896,,,413.0,True,False
veh18285,,,38.0,False,False
veh18286,,,326.0,False,False
veh18287,,,149.0,False,False
veh18288,,,169.0,True,False
1-1-1-28020.0,,,234.0,True,False
veh18290,,,599.0,False,False
veh18292,,,131.0,False,False
veh18293,,,749.0,False,False
bike4103,,,102.0,False,False
truck4899,,,86.0,True,False
veh18295,,,92.0,False,False
veh18296,,,420.0,False,False
veh18297,,,749.0,False,False
bike4104,,,593.0,True,False
truck4900,,,261.0,False,False
veh18142,,,682.0,True,False
veh18300,,,378.0,True,False
bike4105,,,139.0,False,False
truck4902,,,614.0,False,False
veh18302,,,218.0,False,False
veh18305,,,764.0,False,False
veh18306,,,599.0,False,False
veh18307,,,0.0,False,False
bike4107,,,621.0,False,False
veh18310,,,374.0,False,False
veh18311,,,570.0,False,False
veh18312,,,49.0,False,False
veh18313,,,4.0,False,False
bike4108,,,528.0,False,False
truck4905,,,850.0,False,False
truck4906,,,67.0,False,False
veh18315,,,480.0,False,False
veh18316,,,456.0,False,False
veh18317,,,863.0,False,False
veh18318,,,62.0,False,False
truck4907,,,529.0,False,False
veh18320,,,799.0,False,False
veh18321,,,194.0,False,False
veh18322,,,104.0,False,False
veh18323,,,85.0,False,False
truck4909,,,541.0,False,False
veh18325,,,144.0,False,False
veh18326,,,183.0,False,False
veh18327,,,614.0,False,False
veh18328,,,167.0,False,False
bike4112,,,850.0,True,False
truck4910,,,75.0,False,False
truck4911,,,888.0,True,False
veh18332,,,61.0,False,False
veh18333,,,131.0,False,False
veh18335,,,705.0,True,False
veh18336,,,122.0,False,False
bike4115,,,490.0,False,False
truck4914,,,51.0,False,False
veh18342,,,533.0,False,False
veh18343,,,347.0,False,False
bike4117,,,469.0,False,False
truck4915,,,81.0,False,False
truck4916,,,517.0,False,False
veh18345,,,0.0,False,False
veh18347,,,672.0,True,False
2-2-1-28380.0,,,289.0,False,False
bike4118,,,18.0,False,False
truck4917,,,168.0,True,False
veh18350,,,373.0,False,False
veh18351,,,47.0,False,False
veh18352,,,143.0,False,False
veh18355,,,100.0,False,False
veh18357,,,586.0,False,False
veh18358,,,398.0,True,False
bike4121,,,89.0,False,False
moto310,,,71.0,False,False
truck4920,,,91.0,False,False
veh18354,,,0.0,False,False
veh18356,,,645.0,True,False
veh18360,,,629.0,False,False
veh18362,,,17.0,False,False
veh18363,,,581.0,True,False
bike4122,,,251.0,False,False
truck4922,,,544.0,True,False
veh18365,,,39.0,False,False
veh18366,,,75.0,False,False
veh18367,,,388.0,True,False
bike4124,,,379.0,False,False
truck4924,,,803.0,True,False
veh18370,,,54.0,False,False
veh18373,,,135.0,False,False
bike4125,,,782.0,False,False
truck4925,,,168.0,False,False
veh18375,,,380.0,False,False
veh18376,,,650.0,True,False
veh18378,,,170.0,False,False
bike4126,,,235.0,True,False
truck4927,,,208.0,False,False
veh18380,,,487.0,True,False
veh18381,,,306.0,True,False
veh18382,,,542.0,True,False
veh18383,,,268.0,False,False
bike4128,,,0.0,False,False
truck4928,,,845.0,True,False
truck4929,,,696.0,False,True
veh18385,,,287.0,False,False
veh18388,,,741.0,False,False
truck4930,,,321.0,False,False
veh18393,,,318.0,False,False
bike4130,,,601.0,False,False
bike4131,,,62.0,False,False
moto311,,,534.0,True,False
truck4932,,,537.0,False,False
veh18395,,,59.0,False,False
veh18396,,,631.0,False,False
veh18398,,,0.0,False,False
veh18400,,,64.0,False,False
veh18401,,,493.0,False,False
veh18402,,,38.0,False,False
veh18403,,,190.0,False,False
bike4133,,,0.0,False,False
truck4935,,,745.0,False,False
truck4936,,,757.0,True,False
veh18405,,,343.0,False,False
veh18406,,,61.0,False,False
veh18407,,,83.0,False,False
veh18408,,,624.0,True,False
bike4135,,,302.0,False,False
truck4937,,,76.0,False,False
veh18021,,,669.0,True,False
veh18410,,,734.0,True,False
veh18411,,,97.0,False,False
truck4939,,,309.0,True,False
veh18415,,,268.0,False,False
veh18417,,,163.0,False,False
bike4137,,,140.0,False,False
bike4138,,,321.0,False,False
truck4940,,,183.0,False,False
truck4941,,,81.0,False,False
veh18422,,,124.0,True,False
bike4139,,,431.0,False,False
truck4942,,,28.0,False,False
veh18425,,,51.0,False,False
veh18427,,,684.0,True,False
veh18428,,,483.0,True,False
bike4140,,,105.0,False,False
moto312,,,61.0,False,False
truck4944,,,536.0,False,False
veh18430,,,42.0,False,False
veh18431,,,782.0,False,False
veh18432,,,103.0,False,False
veh18433,,,62.0,False,False
truck4945,,,80.0,False,False
veh18437,,,234.0,False,False
veh18438,,,584.0,True,False
bike4143,,,22.0,False,False
truck4947,,,367.0,True,False
veh18441,,,231.0,False,False
veh18442,,,263.0,False,False
veh18443,,,175.0,False,False
bike4144,,,93.0,False,False
bike4145,,,203.0,False,False
veh18444,,,406.0,True,False
veh18445,,,92.0,False,False
veh18446,,,653.0,True,False
truck4951,,,462.0,True,False
