vehicle_id,depart_time,arrive_time,waiting_time,is_controlled_vehicle
veh15195,,,222.0,False
veh15196,,,0.0,False
bike3239,,,60.0,False
veh15200,,,0.0,False
veh15203,,,99.0,False
bike3240,,,38.0,False
truck3869,,,186.0,False
veh15205,,,101.0,False
veh15206,,,1.0,False
veh15207,,,0.0,False
veh15208,,,313.0,False
truck3870,,,161.0,False
truck3871,,,305.0,False
veh15211,,,74.0,False
truck3872,,,101.0,False
veh15218,,,0.0,False
truck3874,,,271.0,False
veh15220,,,291.0,False
veh15221,,,93.0,False
veh15226,,,166.0,False
veh15227,,,85.0,False
veh15228,,,79.0,True
truck3876,,,427.0,False
truck3877,,,707.0,False
veh15222,,,215.0,False
veh15229,,,21.0,False
veh15231,,,965.0,False
veh15232,,,120.0,False
veh15233,,,161.0,False
truck3879,,,0.0,False
veh15235,,,64.0,False
veh15237,,,669.0,False
veh15238,,,156.0,False
bike3250,,,241.0,False
truck3880,,,222.0,False
truck3881,,,103.0,False
veh15241,,,196.0,False
veh15242,,,159.0,False
truck3882,,,116.0,False
veh15246,,,220.0,False
veh15248,,,124.0,False
bike3253,,,217.0,False
truck3884,,,143.0,False
veh15250,,,543.0,False
veh15251,,,176.0,False
veh15252,,,262.0,False
veh15253,,,399.0,False
bike3254,,,40.0,True
truck3885,,,297.0,False
truck3886,,,8.0,False
veh15255,,,131.0,False
veh15258,,,55.0,False
bike3255,,,0.0,False
truck3887,,,200.0,False
veh15257,,,301.0,False
veh15261,,,815.0,False
veh15263,,,754.0,False
bike3257,,,153.0,False
veh15265,,,510.0,False
veh15266,,,0.0,False
veh15267,,,48.0,False
veh15268,,,855.0,False
bike3258,,,0.0,False
truck3890,,,441.0,False
truck3891,,,376.0,False
veh15270,,,327.0,False
veh15271,,,606.0,False
veh15272,,,458.0,False
veh15273,,,18.0,False
bike3259,,,67.0,False
bike3260,,,143.0,False
veh15275,,,10.0,False
veh15277,,,118.0,False
veh15278,,,273.0,False
bike3261,,,436.0,False
veh15280,,,225.0,False
veh15281,,,698.0,False
veh15282,,,225.0,False
bike3262,,,679.0,False
truck3896,,,89.0,False
veh15285,,,92.0,False
veh15286,,,591.0,True
veh15287,,,64.0,False
veh15288,,,201.0,False
1-1-1-25020.0,,,586.0,True
60-2-1060-25500.0,,,683.0,True
bike3264,,,497.0,False
veh15290,,,32.0,False
veh15291,,,562.0,False
veh15292,,,406.0,False
veh15293,,,582.0,False
bike3265,,,9.0,False
truck3899,,,708.0,False
veh15296,,,248.0,False
bike3266,,,68.0,False
bike3267,,,24.0,False
moto225,,,58.0,False
truck3900,,,389.0,False
veh15298,,,580.0,False
veh15300,,,68.0,False
veh15301,,,454.0,False
veh15302,,,524.0,False
veh15303,,,87.0,False
truck3901,,,0.0,False
veh15305,,,683.0,False
veh15306,,,433.0,False
veh15308,,,375.0,False
bike3269,,,111.0,False
truck3904,,,309.0,False
veh15310,,,175.0,False
veh15312,,,255.0,False
veh15313,,,0.0,False
truck3905,,,505.0,False
truck3906,,,205.0,False
veh15316,,,380.0,False
veh15318,,,519.0,False
truck3907,,,0.0,False
veh15320,,,251.0,False
veh15321,,,165.0,False
veh15323,,,0.0,False
bike3273,,,104.0,False
bike3274,,,137.0,False
truck3909,,,21.0,False
veh15325,,,83.0,False
veh15326,,,111.0,False
veh15327,,,186.0,False
veh15328,,,248.0,False
truck3910,,,55.0,False
truck3911,,,229.0,False
veh15330,,,157.0,False
veh15332,,,134.0,False
moto226,,,352.0,False
truck3912,,,281.0,False
veh15335,,,304.0,False
veh15336,,,110.0,False
veh15337,,,391.0,False
veh15338,,,271.0,False
bike3278,,,227.0,False
truck3914,,,427.0,False
veh15340,,,313.0,False
veh15342,,,709.0,False
bike3279,,,258.0,False
truck3916,,,301.0,False
veh15345,,,177.0,True
veh15346,,,906.0,False
veh15347,,,411.0,True
veh15348,,,35.0,False
14-201-1014-24840.0,,,242.0,False
bike3280,,,285.0,False
truck3917,,,118.0,False
veh15350,,,323.0,True
veh15351,,,571.0,False
veh15352,,,642.0,False
2-2-1-25380.0,,,178.0,False
bike3282,,,323.0,False
truck3919,,,473.0,False
veh15353,,,6.0,False
veh15355,,,92.0,True
veh15356,,,0.0,False
veh15357,,,0.0,False
bike3283,,,99.0,False
truck3921,,,1.0,False
veh15362,,,364.0,True
truck3922,,,9.0,False
veh15365,,,76.0,False
veh15366,,,347.0,False
veh15367,,,475.0,True
veh15368,,,274.0,False
bike3286,,,486.0,False
moto227,,,25.0,False
truck3924,,,865.0,False
veh15370,,,239.0,False
veh15371,,,55.0,False
veh15372,,,58.0,False
bike3287,,,125.0,False
bike3288,,,99.0,False
truck3926,,,395.0,False
veh15377,,,407.0,False
veh15378,,,402.0,False
bike3289,,,146.0,False
truck3927,,,7.0,False
veh15381,,,8.0,False
veh15382,,,290.0,False
bike3290,,,0.0,False
truck3929,,,384.0,False
veh15387,,,392.0,False
veh15388,,,236.0,False
bike3292,,,511.0,False
veh15390,,,68.0,False
veh15391,,,0.0,False
veh15392,,,35.0,False
veh15393,,,206.0,False
truck3932,,,131.0,False
veh15395,,,242.0,False
veh15397,,,113.0,False
bike3294,,,141.0,False
bike3295,,,257.0,False
veh15400,,,0.0,False
veh15401,,,283.0,False
truck3935,,,810.0,False
truck3936,,,0.0,False
veh15405,,,856.0,False
veh15406,,,169.0,False
veh15407,,,536.0,False
veh15408,,,888.0,False
8-23-1-26220.0,,,76.0,False
bike3297,,,632.0,False
truck3937,,,9.0,False
veh15410,,,401.0,False
veh15411,,,880.0,False
veh15412,,,6.0,False
bike3299,,,300.0,False
veh15415,,,63.0,False
veh15416,,,0.0,False
veh15417,,,639.0,False
veh15418,,,220.0,False
bike3300,,,44.0,False
truck3940,,,31.0,False
truck3941,,,12.0,False
veh15420,,,0.0,False
veh15421,,,157.0,False
veh15422,,,178.0,False
veh15423,,,310.0,False
bike3301,,,339.0,False
truck3942,,,79.0,False
veh15425,,,95.0,False
veh15426,,,387.0,False
veh15427,,,260.0,False
veh15428,,,524.0,False
bike3303,,,49.0,False
truck3944,,,659.0,False
veh15430,,,454.0,False
veh15431,,,23.0,False
veh15432,,,50.0,False
bike3304,,,685.0,False
truck3945,,,351.0,True
veh15435,,,646.0,False
veh15438,,,485.0,False
truck3946,,,14.0,False
veh15440,,,619.0,False
veh15441,,,110.0,False
veh15442,,,0.0,False
veh15443,,,9.0,False
bike3307,,,309.0,False
truck3949,,,238.0,False
veh15445,,,151.0,False
veh15446,,,103.0,False
bike3308,,,42.0,False
truck3950,,,302.0,False
truck3951,,,161.0,False
veh15450,,,402.0,True
veh15451,,,936.0,False
veh15452,,,0.0,False
veh15453,,,216.0,False
bike3310,,,318.0,False
truck3952,,,206.0,False
veh15455,,,296.0,False
veh15456,,,363.0,False
veh15457,,,129.0,False
veh15458,,,287.0,False
truck3954,,,874.0,False
veh15460,,,498.0,False
veh15461,,,262.0,False
veh15463,,,164.0,False
truck3955,,,0.0,False
truck3956,,,134.0,False
veh15466,,,35.0,False
veh15467,,,48.0,False
veh15468,,,585.0,False
1-2-1-25380.0,,,783.0,True
6-3-1006-25020.0,,,387.0,True
65-1-1-26280.0,,,458.0,True
bike3314,,,68.0,False
truck3957,,,221.0,False
veh15470,,,71.0,True
veh15472,,,925.0,False
veh15473,,,155.0,False
bike3315,,,583.0,False
truck3959,,,288.0,False
veh15476,,,520.0,False
veh15478,,,645.0,False
bike3317,,,29.0,False
moto230,,,437.0,False
truck3960,,,8.0,False
truck3961,,,5.0,False
veh15480,,,99.0,False
veh15481,,,196.0,False
veh15483,,,0.0,False
bike3318,,,954.0,True
truck3962,,,667.0,False
veh15487,,,543.0,False
bike3320,,,128.0,False
truck3964,,,275.0,False
veh15491,,,25.0,False
truck3965,,,3.0,False
veh15495,,,46.0,False
veh15496,,,115.0,False
veh15498,,,365.0,False
bike3322,,,0.0,False
veh15501,,,729.0,False
veh15502,,,48.0,False
veh15503,,,38.0,False
veh15490,,,541.0,True
veh15506,,,694.0,False
veh15507,,,52.0,False
veh15508,,,226.0,False
truck3970,,,298.0,False
veh15510,,,162.0,False
veh15511,,,169.0,False
veh15512,,,29.0,False
veh15513,,,99.0,False
bike3326,,,645.0,False
bike3327,,,48.0,False
moto231,,,341.0,False
truck3972,,,832.0,True
veh15515,,,483.0,True
veh15517,,,31.0,False
bike3328,,,0.0,False
truck3974,,,0.0,False
veh15520,,,254.0,False
veh15523,,,317.0,False
truck3975,,,588.0,False
truck3976,,,483.0,False
veh15525,,,363.0,False
veh15526,,,354.0,False
veh15527,,,0.0,False
7-1-1007-25140.0,,,596.0,True
bike3331,,,137.0,False
truck3977,,,319.0,False
veh15530,,,2.0,False
veh15531,,,38.0,False
truck3979,,,243.0,False
veh15535,,,258.0,False
veh15536,,,570.0,True
veh15537,,,534.0,True
veh15538,,,0.0,False
bike3334,,,94.0,False
truck3980,,,454.0,False
veh15540,,,283.0,False
veh15541,,,605.0,False
veh15542,,,440.0,False
veh15543,,,488.0,False
bike3335,,,5.0,False
truck3982,,,685.0,False
veh15545,,,0.0,False
veh15546,,,629.0,False
veh15547,,,105.0,False
veh15548,,,9.0,False
bike3336,,,242.0,False
moto232,,,81.0,False
truck3984,,,46.0,False
veh15550,,,40.0,False
veh15551,,,312.0,False
veh15552,,,746.0,False
veh15553,,,294.0,False
truck3985,,,459.0,False
truck3986,,,393.0,False
veh15555,,,206.0,False
veh15556,,,122.0,True
veh15557,,,333.0,False
bike3339,,,306.0,False
truck3987,,,727.0,False
veh15560,,,681.0,False
veh15562,,,353.0,False
veh15563,,,0.0,False
bike3341,,,692.0,True
veh15566,,,31.0,False
veh15567,,,21.0,False
veh15568,,,437.0,False
bike3342,,,112.0,False
truck3990,,,363.0,False
truck3991,,,164.0,False
veh15570,,,439.0,False
veh15571,,,241.0,False
veh15572,,,259.0,False
bike3343,,,66.0,False
truck3992,,,207.0,False
veh15575,,,188.0,False
veh15576,,,59.0,False
veh15577,,,126.0,False
truck3994,,,653.0,False
veh15475,,,39.0,False
veh15581,,,394.0,False
veh15582,,,40.0,False
veh15583,,,301.0,True
truck3967,,,696.0,True
truck3995,,,45.0,False
truck3996,,,75.0,False
veh15587,,,578.0,False
5-2-1005-21660.0,,,576.0,True
62-1-1-26400.0,,,637.0,False
bike3348,,,2.0,False
truck3997,,,536.0,False
veh15590,,,241.0,False
veh15591,,,587.0,False
truck3999,,,559.0,True
veh15595,,,215.0,False
veh15597,,,26.0,False
veh15598,,,185.0,False
truck4000,,,37.0,False
truck4001,,,2.0,False
veh15600,,,32.0,False
veh15601,,,31.0,False
veh15602,,,180.0,False
veh15603,,,155.0,False
truck4002,,,199.0,False
veh15606,,,298.0,False
veh15607,,,366.0,False
bike3353,,,501.0,False
veh15608,,,304.0,False
veh15610,,,621.0,False
veh15612,,,201.0,False
bike3354,,,0.0,False
bike3355,,,15.0,False
truck4006,,,487.0,False
veh15615,,,0.0,False
veh15616,,,248.0,False
veh15617,,,504.0,False
veh15618,,,290.0,False
bike3356,,,55.0,False
truck4007,,,57.0,False
veh15620,,,164.0,False
veh15621,,,306.0,False
truck4009,,,158.0,False
veh15625,,,0.0,False
veh15626,,,34.0,False
veh15627,,,298.0,False
veh15628,,,59.0,False
bike3359,,,49.0,False
truck4010,,,0.0,False
truck4011,,,151.0,False
veh15632,,,282.0,False
truck4012,,,190.0,False
veh15635,,,35.0,False
veh15636,,,24.0,False
bike3361,,,286.0,False
truck4014,,,0.0,False
veh15640,,,73.0,False
veh15642,,,0.0,False
veh15643,,,40.0,False
bike3363,,,95.0,False
veh15641,,,749.0,False
veh15645,,,17.0,False
veh15646,,,19.0,False
veh15647,,,375.0,False
veh15648,,,0.0,False
3-1-1003-25440.0,,,256.0,False
8-2-1008-25740.0,,,212.0,False
truck4017,,,507.0,False
veh15651,,,505.0,False
veh15652,,,58.0,False
veh15655,,,224.0,False
veh15656,,,370.0,False
veh15657,,,686.0,False
bike3367,,,218.0,False
moto235,,,267.0,False
veh15663,,,332.0,False
bike3368,,,403.0,False
veh15665,,,149.0,False
veh15666,,,374.0,False
veh15668,,,108.0,True
veh15671,,,522.0,False
veh15672,,,430.0,False
veh15673,,,75.0,False
bike3371,,,282.0,False
truck4026,,,404.0,False
veh15675,,,46.0,False
veh15676,,,123.0,False
truck4027,,,65.0,False
veh15680,,,0.0,False
veh15681,,,49.0,False
veh15682,,,237.0,False
veh15683,,,247.0,False
bike3374,,,133.0,False
truck4029,,,172.0,False
veh15685,,,21.0,False
veh15686,,,100.0,False
veh15687,,,328.0,False
veh15688,,,46.0,False
truck4030,,,282.0,True
veh15690,,,66.0,False
veh15691,,,213.0,False
veh15692,,,447.0,False
bike3377,,,288.0,False
moto236,,,227.0,False
truck4032,,,21.0,False
veh15695,,,163.0,False
veh15696,,,659.0,False
veh15697,,,130.0,False
truck4034,,,437.0,False
veh15700,,,95.0,False
truck4035,,,335.0,False
veh15707,,,143.0,False
65-2-1-26520.0,,,688.0,True
7-2-1007-25440.0,,,910.0,True
bike3381,,,266.0,True
truck4037,,,398.0,False
veh15711,,,517.0,False
veh15713,,,122.0,False
bike3382,,,155.0,False
truck4039,,,751.0,False
veh15715,,,220.0,False
veh15716,,,603.0,False
veh15717,,,12.0,False
veh15718,,,336.0,False
truck4040,,,291.0,False
truck4041,,,61.0,False
veh15710,,,659.0,False
veh15720,,,290.0,False
veh15721,,,0.0,False
veh15723,,,167.0,False
truck4042,,,40.0,False
veh15725,,,146.0,False
veh15726,,,53.0,False
veh15728,,,189.0,False
bike3387,,,52.0,False
veh15730,,,668.0,True
veh15732,,,171.0,False
veh15733,,,79.0,False
truck4045,,,52.0,False
truck4046,,,199.0,False
veh15735,,,719.0,True
veh15736,,,134.0,False
veh15737,,,304.0,False
bike3389,,,110.0,False
truck4047,,,103.0,False
veh15740,,,200.0,False
veh15741,,,13.0,False
truck4049,,,30.0,False
veh15745,,,228.0,False
veh15746,,,251.0,False
veh15747,,,110.0,False
truck4050,,,374.0,False
truck4051,,,752.0,False
veh15751,,,433.0,False
veh15752,,,412.0,False
bike3393,,,22.0,False
veh15756,,,672.0,False
veh15758,,,63.0,False
bike3395,,,95.0,False
veh15760,,,0.0,False
veh15761,,,420.0,False
veh15762,,,307.0,False
veh15763,,,61.0,False
moto238,,,143.0,False
truck4055,,,257.0,True
truck4056,,,0.0,False
veh15765,,,413.0,False
veh15767,,,229.0,False
4-11-1004-25200.0,,,264.0,False
truck4057,,,160.0,False
veh15770,,,666.0,True
veh15771,,,577.0,False
veh15772,,,44.0,False
bike3399,,,64.0,False
truck4059,,,552.0,True
veh15775,,,368.0,False
veh15778,,,10.0,False
bike3400,,,278.0,False
truck4054,,,2.0,False
truck4060,,,643.0,True
truck4061,,,758.0,False
veh15780,,,587.0,True
veh15781,,,147.0,False
veh15783,,,652.0,True
truck4062,,,314.0,False
veh15785,,,393.0,False
veh15786,,,138.0,False
bike3403,,,127.0,True
truck4064,,,70.0,False
veh15791,,,170.0,False
veh15792,,,601.0,False
bike3405,,,134.0,False
truck4065,,,0.0,False
truck4066,,,704.0,False
veh15796,,,166.0,False
veh15797,,,275.0,False
veh15798,,,111.0,False
bike3406,,,501.0,False
truck4067,,,160.0,False
veh15800,,,804.0,False
veh15801,,,47.0,False
bike3407,,,665.0,False
truck4069,,,317.0,False
veh15805,,,64.0,False
veh15806,,,174.0,False
veh15807,,,4.0,False
veh15808,,,141.0,False
bike3409,,,107.0,False
truck4070,,,109.0,False
truck4071,,,281.0,False
veh15810,,,663.0,True
veh15812,,,113.0,False
bike3410,,,0.0,False
veh15816,,,432.0,False
veh15817,,,415.0,False
veh15818,,,54.0,False
bike3412,,,556.0,False
truck4074,,,232.0,False
veh15820,,,221.0,False
veh15821,,,308.0,True
veh15822,,,144.0,False
veh15823,,,96.0,False
bike3413,,,619.0,False
truck4076,,,73.0,False
veh15825,,,93.0,False
veh15826,,,182.0,False
veh15828,,,294.0,False
15-2-1015-26640.0,,,772.0,True
bike3415,,,82.0,False
truck4077,,,195.0,False
veh15827,,,90.0,False
veh15830,,,325.0,False
veh15831,,,487.0,True
veh15833,,,408.0,False
truck4078,,,188.0,False
truck4079,,,179.0,False
veh15836,,,615.0,False
veh15837,,,220.0,False
veh15838,,,394.0,False
bike3417,,,276.0,False
veh15819,,,190.0,False
veh15840,,,159.0,False
veh15841,,,25.0,False
veh15842,,,391.0,False
veh15843,,,470.0,False
bike3419,,,74.0,False
truck3971,,,0.0,True
veh15845,,,435.0,False
veh15847,,,100.0,False
veh15848,,,24.0,False
bike3420,,,396.0,True
veh15850,,,388.0,False
veh15851,,,683.0,False
veh15852,,,82.0,False
bike3421,,,13.0,False
truck4085,,,115.0,False
truck4086,,,0.0,False
veh15853,,,12.0,False
veh15857,,,262.0,False
bike3375,,,261.0,False
bike3423,,,311.0,False
truck4087,,,108.0,False
veh15860,,,392.0,False
veh15861,,,679.0,False
veh15862,,,138.0,False
veh15863,,,33.0,False
truck4089,,,173.0,False
veh15865,,,138.0,False
veh15866,,,16.0,False
veh15867,,,504.0,False
veh15868,,,426.0,False
bike3426,,,320.0,False
truck4090,,,73.0,False
truck4091,,,161.0,False
veh15870,,,503.0,False
veh15871,,,95.0,False
veh15872,,,200.0,False
veh15873,,,113.0,False
moto241,,,82.0,False
veh15875,,,53.0,False
veh15877,,,393.0,False
bike3428,,,160.0,False
bike3429,,,89.0,False
truck4094,,,423.0,False
veh15880,,,182.0,False
veh15883,,,110.0,False
bike3430,,,678.0,False
truck4095,,,292.0,False
veh15887,,,592.0,False
veh15888,,,418.0,False
1-1-1-25620.0,,,556.0,True
bike3431,,,444.0,False
truck4097,,,154.0,False
veh15890,,,614.0,False
veh15891,,,23.0,False
bike3434,,,182.0,False
truck4100,,,74.0,False
truck4101,,,662.0,False
veh15901,,,129.0,False
veh15902,,,874.0,False
veh15903,,,161.0,False
bike3435,,,103.0,True
veh15905,,,295.0,False
veh15906,,,80.0,False
veh15907,,,5.0,False
bike3437,,,0.0,False
moto242,,,248.0,False
truck4104,,,538.0,False
veh15908,,,665.0,False
veh15911,,,715.0,False
bike3438,,,90.0,False
truck4105,,,228.0,False
truck4106,,,579.0,True
veh15915,,,425.0,False
veh15916,,,584.0,False
veh15918,,,668.0,False
bike3439,,,157.0,False
bike3440,,,65.0,False
veh15921,,,158.0,False
veh15922,,,96.0,False
veh15923,,,9.0,False
veh15925,,,172.0,False
veh15926,,,153.0,False
veh15927,,,153.0,False
veh15928,,,385.0,False
veh15930,,,611.0,False
veh15931,,,372.0,False
veh15932,,,649.0,False
veh15933,,,57.0,False
truck4112,,,174.0,True
veh15936,,,193.0,False
bike3445,,,83.0,False
truck4114,,,72.0,False
veh15941,,,93.0,False
veh15943,,,61.0,False
bike3447,,,330.0,True
truck4115,,,516.0,False
truck4116,,,268.0,True
veh15946,,,19.0,False
2-2-1-25980.0,,,138.0,False
9-470-1009-25440.0,,,67.0,False
bike3448,,,162.0,False
truck4117,,,643.0,False
veh15950,,,31.0,False
veh15951,,,400.0,False
veh15953,,,42.0,False
truck4119,,,373.0,False
veh15955,,,620.0,False
veh15956,,,137.0,False
veh15957,,,63.0,False
veh15958,,,227.0,False
truck4120,,,270.0,False
veh15960,,,62.0,False
veh15963,,,446.0,False
bike3452,,,109.0,True
veh15966,,,249.0,False
veh15967,,,322.0,False
veh15968,,,650.0,False
bike3454,,,212.0,False
veh15970,,,142.0,False
veh15971,,,201.0,False
veh15972,,,176.0,False
bike3455,,,78.0,False
truck4126,,,357.0,False
veh15973,,,0.0,False
veh15975,,,353.0,False
veh15976,,,11.0,False
veh15977,,,185.0,True
bike3456,,,39.0,True
truck4127,,,0.0,False
veh15980,,,391.0,False
veh15981,,,747.0,False
veh15983,,,231.0,False
truck4129,,,529.0,False
veh15985,,,737.0,False
veh15986,,,2.0,False
veh15987,,,446.0,False
bike3459,,,329.0,True
truck4130,,,526.0,False
truck4131,,,3.0,False
veh15990,,,207.0,False
veh15991,,,504.0,False
veh15992,,,602.0,False
bike3460,,,167.0,False
bike3461,,,249.0,False
veh15995,,,437.0,False
veh15996,,,10.0,False
veh15997,,,109.0,False
bike3462,,,45.0,False
veh16002,,,511.0,False
veh16003,,,75.0,True
bike3463,,,66.0,False
truck4135,,,253.0,False
truck4136,,,91.0,False
veh16005,,,157.0,False
veh16007,,,755.0,False
64-831-1-25860.0,,,250.0,False
truck4137,,,87.0,False
veh16006,,,85.0,False
veh16008,,,702.0,False
veh16013,,,239.0,False
bike3466,,,223.0,False
veh16016,,,67.0,False
veh16017,,,478.0,False
veh16018,,,85.0,False
bike3467,,,500.0,False
bike3468,,,24.0,False
truck4140,,,419.0,False
truck4141,,,127.0,False
veh16020,,,669.0,False
veh16021,,,279.0,False
veh16023,,,355.0,False
bike3469,,,181.0,False
truck4142,,,202.0,False
veh16026,,,159.0,False
veh16027,,,0.0,False
veh16028,,,176.0,False
truck4144,,,352.0,False
veh16030,,,12.0,False
truck4145,,,669.0,False
truck4146,,,287.0,False
veh16032,,,111.0,False
veh16035,,,499.0,False
veh16036,,,754.0,False
veh16037,,,136.0,False
veh16038,,,320.0,False
truck4147,,,746.0,False
veh16040,,,180.0,False
veh16041,,,286.0,False
veh16042,,,48.0,False
veh16043,,,209.0,False
truck4149,,,403.0,False
veh16045,,,386.0,False
veh16046,,,345.0,False
veh16047,,,113.0,False
truck4150,,,0.0,False
truck4151,,,445.0,False
veh16048,,,0.0,False
veh16050,,,82.0,False
veh16051,,,343.0,False
veh16052,,,123.0,False
veh16053,,,28.0,False
bike3477,,,0.0,False
moto246,,,0.0,False
truck4152,,,508.0,False
veh16056,,,347.0,False
veh16057,,,105.0,False
veh16058,,,597.0,False
bike3479,,,399.0,False
truck4154,,,474.0,False
veh16061,,,531.0,False
veh16062,,,763.0,False
veh16063,,,597.0,False
bike3480,,,188.0,False
truck4155,,,12.0,False
truck4156,,,184.0,False
veh16065,,,107.0,False
veh16066,,,448.0,False
veh16067,,,71.0,False
veh16068,,,215.0,True
1-2-1-25980.0,,,754.0,True
4-12-1004-25500.0,,,878.0,False
6-201-1006-25620.0,,,525.0,False
truck4157,,,155.0,False
veh16070,,,434.0,False
veh16071,,,0.0,False
veh16072,,,22.0,False
veh16073,,,420.0,False
bike3483,,,359.0,True
truck4159,,,378.0,False
veh16076,,,189.0,False
veh16077,,,300.0,True
veh16078,,,160.0,False
truck4160,,,882.0,False
veh16081,,,192.0,False
veh16083,,,214.0,False
bike3486,,,54.0,False
veh16085,,,374.0,False
veh16086,,,601.0,False
veh16087,,,88.0,False
veh16088,,,131.0,False
moto247,,,24.0,False
veh16090,,,374.0,False
veh16091,,,18.0,False
veh16092,,,122.0,False
bike3488,,,0.0,False
truck4165,,,479.0,False
truck4166,,,64.0,False
veh16096,,,208.0,False
veh16098,,,65.0,False
truck4167,,,211.0,False
veh16101,,,528.0,False
veh16103,,,89.0,False
bike3491,,,186.0,True
veh15289,,,0.0,False
veh16105,,,29.0,False
veh16106,,,71.0,False
veh16107,,,268.0,False
bike3493,,,273.0,False
truck4170,,,548.0,False
truck4171,,,138.0,False
veh16094,,,22.0,False
veh16110,,,977.0,False
veh16111,,,535.0,False
veh16112,,,106.0,False
veh16113,,,274.0,False
truck4172,,,591.0,False
veh16115,,,432.0,False
veh16116,,,44.0,False
veh16117,,,567.0,False
veh16118,,,404.0,False
bike3496,,,419.0,False
truck4174,,,377.0,False
veh16120,,,294.0,False
veh16122,,,196.0,False
veh16123,,,40.0,False
bike3497,,,133.0,False
truck4175,,,423.0,False
truck4176,,,495.0,False
veh16125,,,31.0,False
veh16126,,,129.0,False
veh16127,,,374.0,False
5-1-1005-24900.0,,,513.0,True
bike3498,,,350.0,False
moto248,,,169.0,False
veh16130,,,292.0,False
veh16131,,,0.0,False
veh16132,,,218.0,False
veh16133,,,632.0,False
truck4179,,,0.0,False
veh16135,,,418.0,False
veh16137,,,378.0,False
veh16138,,,24.0,False
truck4180,,,134.0,False
veh16140,,,29.0,False
veh16141,,,33.0,False
veh16142,,,0.0,False
truck4182,,,224.0,False
veh16145,,,17.0,False
veh16146,,,302.0,False
truck4184,,,364.0,False
veh16147,,,560.0,False
veh16150,,,58.0,False
veh16151,,,224.0,False
veh16152,,,326.0,False
veh16153,,,105.0,False
bike3505,,,168.0,False
truck4185,,,699.0,False
truck4186,,,339.0,False
veh16155,,,516.0,False
veh16156,,,106.0,False
bike3507,,,192.0,False
truck4187,,,274.0,True
veh16160,,,644.0,False
veh16161,,,636.0,False
veh16163,,,116.0,False
truck4188,,,5.0,False
truck4189,,,475.0,False
veh16165,,,305.0,False
veh16166,,,360.0,False
veh16168,,,66.0,False
bike3509,,,17.0,False
truck4190,,,1.0,False
veh16170,,,543.0,True
veh16171,,,586.0,False
veh16172,,,201.0,False
veh16173,,,563.0,False
bike3511,,,773.0,False
veh16175,,,788.0,True
veh16178,,,219.0,False
bike3512,,,308.0,False
truck4194,,,84.0,False
veh16180,,,138.0,False
veh16181,,,100.0,False
veh16182,,,0.0,False
veh16183,,,82.0,False
bike3514,,,306.0,False
truck4196,,,40.0,False
veh16185,,,94.0,False
veh16186,,,165.0,False
veh16187,,,491.0,False
2-1-1-26580.0,,,170.0,False
3-2-1003-26520.0,,,384.0,False
5-46-1005-22260.0,,,713.0,True
63-301-1-27000.0,,,337.0,False
9-14-1009-27000.0,,,106.0,False
bike3515,,,27.0,False
veh16192,,,21.0,False
bike3516,,,105.0,False
truck4199,,,340.0,False
veh16195,,,446.0,False
veh16196,,,325.0,False
veh16198,,,6.0,False
bike3518,,,17.0,False
moto250,,,310.0,False
truck4200,,,0.0,False
truck4201,,,47.0,False
veh16197,,,113.0,False
veh16201,,,325.0,False
veh16202,,,135.0,False
veh16203,,,807.0,True
truck4202,,,70.0,False
veh16205,,,815.0,False
veh16206,,,561.0,False
veh16207,,,177.0,False
bike3521,,,22.0,False
truck4204,,,51.0,False
veh16211,,,68.0,False
veh16212,,,263.0,False
bike3522,,,248.0,True
truck4206,,,108.0,False
veh16215,,,208.0,False
veh16216,,,854.0,False
veh16217,,,215.0,False
veh16218,,,399.0,False
bike3523,,,272.0,False
truck4207,,,678.0,False
veh16220,,,128.0,False
veh16221,,,49.0,False
veh16222,,,728.0,False
veh16223,,,360.0,False
bike3525,,,242.0,False
truck4209,,,603.0,False
veh16176,,,448.0,False
veh16225,,,405.0,False
veh16227,,,729.0,False
veh16228,,,355.0,False
bike3526,,,233.0,False
truck4210,,,91.0,False
truck4211,,,478.0,False
veh16230,,,289.0,False
veh16231,,,515.0,False
bike3527,,,78.0,False
truck4212,,,493.0,False
veh16235,,,60.0,False
veh16236,,,41.0,False
veh16237,,,375.0,False
veh16238,,,63.0,False
bike3529,,,9.0,False
veh16240,,,806.0,False
veh16242,,,534.0,False
bike3530,,,66.0,False
truck4216,,,632.0,False
veh16245,,,34.0,False
veh16246,,,675.0,False
6-4-1-26880.0,,,759.0,True
8-2-1008-26340.0,,,161.0,False
bike3532,,,149.0,False
truck4217,,,448.0,False
veh16247,,,504.0,False
veh16250,,,580.0,False
veh16251,,,4.0,False
veh16252,,,682.0,False
veh16253,,,646.0,False
3-1-1003-26040.0,,,389.0,False
truck4219,,,671.0,False
veh16188,,,280.0,True
veh16255,,,90.0,False
veh16256,,,357.0,False
veh16258,,,313.0,False
bike3534,,,203.0,False
bike3535,,,380.0,False
truck4220,,,863.0,False
truck4221,,,143.0,False
veh16260,,,593.0,False
veh16262,,,62.0,False
veh16263,,,456.0,False
veh16266,,,708.0,False
veh16267,,,641.0,False
veh16268,,,624.0,False
moto252,,,738.0,False
truck4224,,,0.0,False
veh16270,,,106.0,False
veh16271,,,94.0,False
veh16272,,,82.0,False
veh16273,,,105.0,False
bike3539,,,10.0,False
